"negative", "ac kurang dingin terutama lt sudah minta pindah kamar tapi juga sama saja tidak dingin menu makan biasa "
"negative", "bau dupa aroma terapinya sangat menyengat baunya sehingga mengurangi kenyamanan "
"negative", "hari terakhir sy request sarapan jam pagi karena harus ke airport tapi saat akan check out sarapan tidak disediakan"
"negative", "ac kamar kurang dingin kamar mandi bead up tidak bisa di pakai"
"negative", "karena baru berganti kepemilikan fasilitas bahtup bocor sarapannya rasanya parah "
"negative", "handunya cuma satu yang tersedia padahal kami datang berdua kamar dan kamar mandi kurang bagus tidak sesuai dengan di foto "
"negative", "air shower muncrat kemana pintu kamar tidak bisa dibuka sampai akhirnya saya minta pindah kamar menu breakfast minim variasi dan rasanya hambar"
"negative", "hotelnya bagus hanya pelayanan saja yang perlu ditingkatkan terutama untuk customer yang menggunakan voucher "
"negative", "cek in jam sore to dapat kamar yang tempat tidur double minta yang single katanya kamar belum ada yang bersih kan aneh jam kamar belum standby"
"negative", "hotel yang tidak bagus untuk menginap terjadi kecurangan soal harga late checkout hotel yang jauh dari mana mana makanan yang tidak enak dan pelayanan yang mengecewakan"
"negative", "begitu check in ternyata kamarnya belum dibersihkan dapat lantai dan tanpa lift sarapan ditingkatkan "
"negative", "kamar hotel tidak representatif sbg kamar hotel karena tdk ada shower toilet stop kontak hanya satu yang terletak di sudut sulit ac tidak bisa distel lampu tidak dapat dimatikan sesuai kebutuhan "
"negative", "kamar kotor spreinya bau dan hitam ac panas ambalnya kotor luar biasa handuk sudah tidak layak pakai "
"negative", "ac kurang dingin bed bunyi sprei jorok "
"negative", "kamar yang saya minta no smoking dengan harapan bersih ternyata kamar yang saya dapatkan karpet kamar bau apek lembab dan membuat sesak napas makanan hotel yang saya pesan tidak sesuai antara brosur dengan kenyataan mengecewakan "
"negative", "awalnya sih oke lama kelamaan kecoa banyak berkeluaran dr kolong kaget begitu tau breakfast cuma lontong bumbu kacang baru kali ini menu sarapan aneh"
"negative", "hotel kurang bersih tidak sesuai dengan perkiraan layanan kamar buruk layanan cs juga mengecewakan"
"negative", "saya harus nunggu jam waktu check in padahal saya check in jam mlm alasan mereka data traveloka tidak link dengan data mereka setelah kunci kamar saya peroleh ternyata di dalam kamar ada tamu sangat tidak profesional"
"negative", "sayang banget hotel di lokasi paling strategis di medan kondisi hotel tidak diperbaharui bathtub gede tapi udah karatan sayang banget"
"negative", "hotel lama yang perlu direnovasi "
"negative", "kamar mandi tidak terawat banyak yang karatan "
"negative", "hotel bintang iii tetapi ternyata tidak online karena ketika saya sodorkan booking dari traveloka baru mereka mengerti untung kamarnya tidak terjual ke lain user minus teh kopi di dalam kamar sandal kamar tv lama km shower tapi toilet tidak ada jet washer nya petugas hotel kurang ramah perbaikan ac remote ac tidak ada di kamar dan baru diambilkan dari tempat lain naik tangga tidak ada lift eskalator "
"negative", "semua fasilitasnya jelek dan tidak memuaskan maklumlah hotel murah "
"negative", "bau tak rapi service kurang "
"negative", "mendapatkan kamar yang sama dengan yang kemarin listrik sering padam dan ac sulit untuk di nyalakan "
"negative", "resepsionisnya ramah dan membolehkan menitip barang tapi toilet nya rusak pertama dipake masih bisa abis itu tidak bisa lagi dan kotor sandalnya cuma satu "
"negative", "saya booking type kamar family suites untuk wedding dan superior room untuk tamu untuk family suites mohon lebih diperhatikan karena ruangan agak berdebu dan dinding kamar ada bekas tempelan acara wedding seharusnya kamar dibersihkan ulang sebelum ditempati next guests untuk superior room not bad malah ruangan superior lebih bagus daripada family suites padahal family suites untuk acara wedding wifi tidak bisa diharapkan toilet ada kecoa kecil sarapan boleh lah karyawan cukup ramah dan baik mohon peningkatan layanannya tq"
"negative", "ruangan family suites kurang terawat ada bekas tempelan lakban di dinding ruangan kamar mandi ada kecoa kecil ruangan bau apek karena tidak dibersihkan tiap hari "
"negative", "hotel kurang terawat kamar mandi airnya bau "
"negative", "breakfast dilantai dengan menu kurang variatif lift mati bantal sedikit bau lokasi lumayan ok layout hotel sedikit eksentrik dengan ac dimana mana "
"negative", "saya ga tau apa semua kamar keadaannya spt yg saya jabarkan ini saya hanya menjelaskan gmn kondisi kamar yg saya tempati awalnya lantai terlihat bersih tp setelah mondar mandir di kamar ternyata telapak kaki jd hitam menandakan lantai sgt kotor ac di kamar pertama memang dingin tp dgn alasan krn pintu ke taman belakang ga bs terkunci saya dipindahkan ke kamar lain kamar kedua ini ac nya tidak pamas tapi tidak dingin saya asli ga bs tidur bunyi hembusan ac nya sgt kencang menandakan ac perlu dicuci kitchen tidak buka jam padahal saya nyampe nya malam yah terpaksa nyuruh ob nyari minuman dingin dari luar breakfastnya cukup oke tp aneh cepet bgt habisnya nasi gorengnya msh banyak telur udah habis jd makan nasi goreng kosong deh tp menu lainnya msh ada yaitu tempe goreng pelayanan kasirnya yg lambat banget hanya utk ngeprint invoice aja lama banget krn printernya ga bs ngeprint bagi saya itu sih bukan alasan yah krn kasir hari nya kan berkutat ama printeran itu seharusnya bs paham donk yah klo ternyata itu printer ga bs ngeprint hanya krn saat proses printer sebelumnya ada kekurangan lertas jd kan harus dimasukkin kertas lalu tekan tombol resume nya agak lama yah tp kasirnya ga ngerti itu sampe akhirnya proses agak sedikit beribet dan lama padahal saya mau ngejar jadwal railink ke bandara overall hotel ini saya ksh deh yah ditingkatkan lagi pelayanan dan kebersihannya pasti akan lebih laris dan dikenal terima kasih "
"negative", "ruangannya amis ukuran luas tapi saya tidak bisa tolerir dengan ruangan yang beramoma amis anyir sofa dan lantai jorok extra bed mahal banget ampe bisa beli kasur ga akan lagi saya menginap di sini"
"negative", "tidak ada stopkontak untuk pemanas air di meja kalau mau buat kopi harus masak air di kamar mandi tidak ada tempat sabun shampo di shower sarapan pagi kurang diperhatikan kalau sudah habis ya sudah dan tidak ada karyawan di tempat tersebut yang ada sepertinya anak sekolah yang lagi magang "
"negative", "air lama panasnya sy minta dipacking breakfast jam pagi krn ngejar pesawat katanya ga bisa mesti makan ditempat "
"negative", "ac nya tidak dingin lampu mati ditengah malam jauh dari kota"
"negative", "pada tanggal oktober saya menginap di jangga house kondisi ac di kamar bocor tidak ada upaya perbaikan dari pihak hotel menu sarapan hanya tempe goreng dan sayur jagung cukup mengecewakan pada saat saya check out saya telat jam saya dikenakan biaya dari harga kamar pada jam sebelum jam check out pihak hotel tidak ada memberi info jam check out lebih jam tamu di cas harga kamar sangat mengecewakan saya tidak akan kembali menginap di hotel tersebut "
"negative", "ac tidak dingin kamar kecil sekali"
"negative", "fasilitas kurang lengkap dan sarapannya sedikit kalau di tempat lain harga hotel segitu bisa mendapatkan fasilitas standar "
"negative", "nggak rekomendasi kurang nyaman"
"negative", "pelayanan kurang dan kamar kurang bersih "
"negative", "kamar mandinya mengerikan airnya juga jorok ganti klosetnya "
"negative", "air tidak nyala sabun tidak ada tv tidak bisa nyala tidak ada stop kontak "
"negative", "kamar berdebu dan tampak tak terawat kamar mandi kotor"
"negative", "makanannya sedikit kalau sudah habis tidak akan ditambah selang semprot wc rusak air panas sedikit "
"negative", "lokasi strategis fasilitas perlu perbaikan dan peningkatan "
"negative", "hotel secara bangunan baik dan dekat fasilitas umum hanya dengan tarif yang sama pd hotel lain dr agent ini masih belom sejajar pelayanan dan fasilitasnya next time bisa dkembangkan "
"negative", "kamar nya bau airnya bau ruangan di loby bawah gelap sekali dan bau"
"negative", "kamar bau asap rokok pintu kamar mandi rusak "
"negative", "kurang nyaman karena jauh dari kota"
"negative", "kamar mandi baik dan karpet kamar lembab bau cahaya lampu redup"
"negative", "hotel dengan non smoking room yang penuh dengan bau rokok tidak cocok untuk keluarga dengan balita "
"negative", "tiap lorong bau rokok sepertinya deteksi asap gedung tdk diaktifkan byk pengunjung kamar yg bebas merokok di kamar hingga ke lorong baunya tidak tertib dan petugas jg tdk ada yg mau tertibkan peraturan no smoking "
"negative", "kurang lengkap dan menu restoran tidak sesuai dengan menu kamar "
"negative", "kamar bau apek sarapan tidak enak "
"negative", "kamar sempit dan bau kamar mandi kotor sarapan nya sungguh mengecewakn tidak ada pilihan menu sarapan harga kamar mahal "
"negative", "kotor dan tidak nyaman kamar mandinya kumuh lorong hotel kotor"
"negative", "ac nya berisik banget saya tidak bisa tidur "
"negative", "bau ruangan tidak selalu diperhatikan "
"negative", "hotelnya bau pengap dan sarapannya kurang banyak"
"negative", "kamar belum ready pd saat check in harus menunggu lama lagi pelayanan tidak bagus"
"negative", "tidak bersih toilet juga kurang nyaman sarapan sampai setengah pagi tidak tersedia "
"negative", "hotelnya kotor tidak ada keamanan"
"negative", "pas baru check in langsung kecewa karena selimutnya berantakan kayak buru buru di rapiin gitu terus nya banyak pasir juga kurang puas stay disini "
"negative", "cukup kaget ketika sampai dihotel ternyata masih dalam tahap pengerjaan renovasi sulit mengidentifikasi keberadaan hotel karena ketiadaan papan pengenal hotel secara fisik resepsionis tidak standby "
"negative", "di kamar ada gelas tapi nggak ada gula the dan kopi sarapan pagi tidak ada bufe hanya nasi goreng yang rasanya ala kadarnya showernya bocor"
"negative", "kamar yang di booking dengan yang di terima berbeda wifi tidak sampai di kamar "
"negative", "kurang ramah pelayananya dan remote tv tidak ada "
"negative", "pelayanannya sangat lambat untuk breakfastnya x telfon jam dan jam baru di anter "
"negative", "westafel bocor gelap ac nya rusak"
"negative", "not recommended apabila bawa kendaraan pribadi karena parkir yang deket dengan pertokoan karena penginapan tidak punya lahan parkir"
"negative", "tidak direkomendasikan hotel ini masih dalam pembangunan tidak siap untuk peluncuran "
"negative", "kami dikasih kamar yg ac nya mati tp kemudian dipindah ke kamar didepannya kamar mandinya tembus ke tempat tidur dan tidak ada tirai penutupnya"
"negative", "kamarnya kurang bersih fasilitas tidak lengkap"
"negative", "sprei tidak diganti interior dinding pecah pecah "
"negative", "makanan pelit hanya nasi goreng tanpa telor pelayanan tidak ramah "
"negative", "perlengkapan mandi cuma di kasih sabun aja sabunnya pun dipake buat sampo "
"negative", "bay kotor tdk di layak di sebut hotel"
"negative", "keran air rusak tidak bisa dipakai "
"negative", "kamarnya sempit tidak nyaman pokoknya penilaiannya cukup buruk"
"negative", "spreinya agak sedikit kotor ada bercak ruangan bau rokok tidak nyaman "
"negative", "kamar bersih namun toilet tidak dipersiapkan dengan baik washtafel kotor seperti tidak pernah dipakai dan dibersihkan makanan tidak tidak ada pilihan kopi habis malah hanya ditambah air saja "
"negative", "kebersihan wc kurang baik wifi mati tidak menyala lokasi jauh masuk ke dalam gang mati lampu tidak ada genset "
"negative", "tidak sesuai dengan yang di harapkan"
"negative", "biasa banget bro "
"negative", "kurang bersih sebelum ditempati tidak di bersihkan dulu"
"negative", "tempat tidur kamar serta kipas angin buruk dan sangat tidak nyaman "
"negative", "kamar sangat tidak nyaman ac tidak berfungsi dengan baik sprei dan sarung bantal seperti sudah lama tidak diganti padahal hotel kosong namun kami diberi kanar kecil yang nampaknya jarang diberikan ke tamu "
"negative", "kamarnya sempit pelayanannya kurang ok "
"negative", "sarapan pagi tidak ada tidak ada lift ke lantai atas "
"negative", "aliran air dikamar mandi macet air terlambat disediakan dan air sangat kotor kuning tidak bersih "
"negative", "air kuning dan bau ac gak dingin "
"negative", "hotel nya kurang nyaman view nya tak sesuai dengan di photo "
"negative", "saya memesan kamar di traveloka jumlah tamu dewasa dan anak anak usia di bawah tahun mereka meminta saya menambah extra bed namun saya menolak menurut saya wajar bila dalam satu kamar terdapat org dewasa dan anak kecil tetapi tidak untuk hotel ini setelah sedikit bersitegang mereka bertoleransi agar saya tidak perlu menambah extra bed pelayan bernama elly sungguh sangat tidak ramah dalam melayani kami selesai masalah extra bed ibu elly meminta saya untuk menambah extra breakfast untuk org karena kami hanya memesan kamar dan mendapat free breakfast org tapi saya menolak menurut saya tambahan breakfast bisa di urus esok pagi saat breakfast akhirnya ibu elli mengantar saya ke kamar saya tidak menyangka di tempatkan di lantai paling atas tapi saya tidak mau mempermasalahkannya seharusnya pihak hotel mengerti bahwa saya membawa anak anak dan sanggat berbahaya bila kami di lantai dengan anak anak kami esok paginya saat saya mau breakfast saya hanya bersama suami dan anak usia thn dan thn serta pengasuhnya artinya kami hanya org dewasa dan anak anak ibu saya tidak ikut breakfast karena lelah harus turun tangga dari lantai menuju lokasi breakfast jaraknya sekitar meter saat di tempat breakfast seorang pegawai langsung mendatangi kami dan berkata dua org dari kami harus makan di resto bukan tempat breakfast yang sudah di sediakan tanpa melihat jumlah kami secara tidak langsung kami merasa seperti di usir dari tempat breakfast itu padahal itu adalah hak kami sungguh perbuatan yang memalukan menurut saya saya hanya menyuruh anak saya makan secepatnya dan langsung check out meninggalkan tempat itu pelayanan yang sangat buruk dan saya tidak akan pernah kembali ke sana saya juga sudah mengeluhkan masalah saya dengan mengirim email kepada hotel deli river tetapi balasan yang saya dapat seperti mereka tidak mengerti apa yang menjadi keluhan saya mereka berpendapat bahwa saya tidak sependapat dengan peraturan mereka padahal yang saya maksudkan adalah saya dan keluarga merasa tidak di hargai dan mendapat perlakuan seolah olah kami tidak sanggup bayar untuk extra breakfast dan extra bed di hotel tersebut sangat disayangkan bila anda memiliki tempat yang bagus tetapi tidak melayani tamu anda dengan sopan "
"negative", "pelayanan kurang memuaskan dan karyawannya kurang ramah"
"negative", "pelayanan tidak memuaskan saya tidak nyaman dengan sikap para pegawai hotel "
"negative", "katanya m dari pasar pringgan kenyataannya jauh dan lokasinya sepi perumahan "
"negative", "harus ada pembenahan di room nya dan servicesnya"
"negative", "mereka hanya memindahkan barang barang kami dari kamar kami yang kita sewa untuk luar ruangan tanpa memperhatikan kami sebelumnya kami menemukan bahwa setelah kami berjalan jalan di kota medan dan setelah kami kembali ke kamar barang barang kami adalah hilang dan penjaga rumah mengatakan kepada kami bahwa mereka bergerak milik kami di luar ruangan yang kita sudah dibayar dan sewa karena ada yang lain tamu ingin tinggal di kamar mereka memprioritaskan tamu yang tiba tiba datang dan tidak dibayar ruangan namun bukan kita yang bahkan sudah dibayar dan menyewa ruangan yang mengerikan layanan dan pengalaman bagi kita dan yang akan menjadi alasan mengapa kita menilai hotel dengan nilai buruk benar benar buruk yang benar benar "
"negative", "tidak sesuai dengan promo wc jorok ac tidak dingin "
"negative", "lokasi tidak terasa aman dimalam hari "
"negative", "signal hp tidak ada di kamar sehingga komunikasi terputus kalau lagi di kamar"
"negative", "kamar saya kotor saya menemukan kecoa petugas housekeeping menggunakan perlengkapan cuci saya "
"negative", "di kamar saya terdapat kecoa petugas housekeeping menggunakan peralatan dapur punya saya saya sudah complain ke pihak hotel "
"negative", "tidak ada kerjasama yang baik antar resepsionis dan tidak ada kepastian waktu tunggu saat check in"
"negative", "pelayananya lamban makan di resto variasinya sangat kurang lift pada jam tertentu penuh kurang memadai tempat parkir susah dari tempat parkir ke hotel jika lebih dari jam malam harus mutar lewat belakang yg notabene gak banget buat hotel sekelas hotel bintang "
"negative", "fasilitas lift amat mnyedihkan setelah mnunggu lbh dr menit di lantai akhirnya kami dan banyak tamu lainnya terpaksa menggunakan tangga darurat ke tempat sarapan di lantai dasar dmk halnya di tempat sarapan harus berdiri menunggu giliran meja kursi kosong dan membereskan sendiri permukaan meja dr piring piring kotor bekas tamu sebelumnya puncak kekesalan kami ketika mencari makanan sudah banyak yg kosong habis shg kami terpaksa makan apa yg tersisa bukan memilih apa yg kami suka sungguh pengalaman yg amat mnyedihkan bagi hotel yg mnyandang predikat bintang empat "
"negative", "pelayanan check in sangat lamban dan tidak profesional "
"negative", "non smoking room tapi bau rokok di koridor dispenser sabun kosong parkir tidak sepenuhnya gratis "
"negative", "jalan masuk dan keluar kendaraan sempit tempat parkir sulit penerangan dalam kamar kurang banyak suka ada genangan air pada lantai daerah shower "
"negative", "saya sudah pesan superior room ternyata saya dikasih kamar standar padahal saya sudah sering menginap di fave hotel kelapa gading jadi saya tau mana kamar superior mana yang standar "
"negative", "sayang tidak tersedia pemanas air ac bocor menetes cukup banyak di lantai "
"negative", "saya pesan kamar untuk yang merokok tap ternyata exhaust fan toilet mati padahal sudah kali telephone ke service room suami saya perokok berat jadi saya sesak nafas karena exhaust fan nya tidak nyala asap rokok tidak bisa keluar "
"negative", "air panasnya tidak ada saat mandi malam dan subuh "
"negative", "hotel terlalu gaduh karena terdengar suara music house music dan karokean yang kencang sekali "
"negative", "sarapannya tidak banyak menu makannya hotelnya sih bagus tapi sarapannya ya biasa aja "
"negative", "wifi nya mati dan telah dilaporin tetapi tidak ada tanggapan kamar sudah request double bed tapi tetap di kasih twin bed dan listrik pada pagi hari sering mati lantai berdebu dan keliatan jorok pada saat pertama kali masuk "
"negative", "dalam kamar tidak ada mug kopi gula teh pas minta ke resepsionis mesti ambil sendiri ke lobby karena jaga sendiri di bawah yg di fave cihampelas bdg lengkap padahal semua ada kamar sebelah ada pintu uda jelek pintunya tiap tetangga keluar masuk bunyi terus pintunya hampir semaleman bunyi ganggu banget dengan harganya betul tidak sebanding pintu kamar saya jelek juga tipa nutup pintu keras sekali bunyinya liftnya rewel harus mskin key card berkali kali baru bisa mencet lantai brp cuma menang di tempat strategis dekat sekali ke mall empo yang di bdg hampir rb tidak dapat breakfast yang di sini hampir rb tidak dapat breakfast juga untung ada go food tanggal pesen makanan mahal mahal nasi grg rb soto ayam pun rb kalau beli "
"negative", "jauh dari warung alfamart juga jam tutup satpam kurang respon waktu turun dari mobil posisi hujan tidak ada yang memayungi padahal ada payung dan saya bawa anak kecil"
"negative", "tidak terlalu nyaman kasur keras fasilitas kurang lengkap "
"negative", "diketemukan kutu pada tempat tidur "
"negative", "pesan isi kasur lewat traveloka sejak jauh hari saat datang cuma ada kasur diupgrade ke suite supaya bisa tidur di sofa tapi ternyata sofa nya gatal gatal pelayanan kurang bagus untuk ada studi kasus seperti ini saat pindah kamar di next day pun tidak dibantu sama sekali ini kesalahan pihak hotel namun staf hotel kurang helpful "
"negative", "tempat tidur keras suasana gelap"
"negative", "sempat beberapa kali mati lampu dalam waktu kurang dari x jam"
"negative", "pihak hostel tidak mengembalikan deposit dan parkir sangat sangat mahal dan tidak diinfokan kepada tamu saya sangat sangat kecewa "
"negative", "pelayanan lama hampir mnt menunggu belum dilayani"
"negative", "pelayanan kurang baik tempat susah d jangkau"
"negative", "lokasi yang agak membingungkan untuk ke arah apartemen"
"negative", "gw dapat kamar yang kamar mandi nya dluar padahal gw pesen yang kamar mandinya di dalem 
"positive", "kamarnya nyaman dan fasilitasnya lengkap"
"positive", "nyaman dan luas kamarnya, sarapan juga enak"
"positive", "lokasi strategis pelayanan dan fasilitasnya bagus"
"positive", "nyaman, bersih, lokasi strategis pelayananan baik"
"positive", "sangat nyaman dan aman serta bersih"
"positive", "saya puas, atas pelayanan dan service di hotel redtop"
"positive", "nice hotel walaupun hotel lama tapi tetap terjaga"
"positive", "menyenangkan untuk urusan bisnis, semua serba dekat dan mudah dijangkau"
"negative", "pertama kali saya masuk aroma ruangan menyengat bau tidak enak bgtupun spreinya ketika masuk ke kamar mandi tidak ada handuknya bgtupun juga hari kedua jdi saya harus telefon housekeeping untuk minta handuk dan aqua"
"positive", "kamarnya luas dan nyaman dan servicenya memuaskan,dekat dengan pusat perbelanjaan"
"positive", "hotelnya bagus dan memuaskan pelayanannya"
"negative", "saya menemukan kecoak di lantai kamar tapi kalau yang lain memuaskan"
"positive", "pelayanan sangat memuaskan"
"positive", "semuanya oke, mengikuti standar yang telah ditetapkan"
"positive", "kamarnya bagus, cukup luas pelayanannya ramah karena ini kali kedua saya menginap di grand whiz "
"positive", "good at all! nyaman rapih bersih, tidak mengecewakan "
"positive", "menyenangkan dan tenang, membuat liburan atau istirahat menjadi indah"
"positive", "dekat dari akses gerbang tol nyaman dan bersih, karyawan yang ramah"
"negative", "bau rokok di lobby, koridor, maupun di kamar"
"positive", "sangat menyenangkan baik untuk berlibur maupun urusan bisnis"
"negative", "fasilitas kurang lengkap di kamar tidak menyediakan pemanas air"
"positive", "sangat nyaman dengan harga yg terjangkau, lokasinya sangat mudah ditemukan"
"positive", "saya merayakan ulang tahun pacar saya disini dekorasi ruangan penuh bunga dan sebotol wine membuat suasananya menjadi lebih romantis"
"positive", "bersih, nyaman, tingkatkan lagi supaya lebih bagus"
"positive", "nyaman untuk rekreasi dan beristirahat"
"negative", "karpet kamar kotor, tempat tidur kurang nyaman, menu sarapan sedikit tidak sesuai dengan level hotel bintang 4"
"negative", "tingkatkan lagi perawatan kamar mandi"
"positive", "bersih, nyaman, fasilitas bagus"
"positive", "sangat memuaskan terutama adanya kolam renang yang cukup luas, mantap!"
"negative", "fasilitas berenang wajib ada, siapkan permainan anak untuk di bawah 10 thn"
"positive", "memuaskan dan ingin kembali lagi"
"negative", "sarapan pagi sering kehabisan bakerynya"
"negative", "cleaning service kurang memadai, sehingga untuk melakukan make up kamar agak lama"
"positive", "pelayanan hotelnya karyawannya ramah2 selalu memberi greeting kepada tamunya"
"positive", "pelayanannya ramah lokasi pun strategis tempatnya pun nyaman"
"positive", "lokasi strategis, kamar bersih dan area parkir aman dan luas"
"positive", "sangat mengesankan dan memuaskan"
"negative", "letak kamar sangat jauh dari loby"
"negative", "semua ok, hanya saja dapat kamar yang exhaust fan kamar mandi ngga nyala"
"positive", "kamar bersih, harga tidak terlalu mahal"
"positive", "makanannya sangat enak apalagi filet ikan dorinya"
"positive", "sangat pas kalau perlu menginap di sekitar bandara"
"positive", "kami sangat puas dengan pelayanan dan kebersihan kamar"
"positive", "palayanan oke, bersih, nyaman"
"positive", "dekat dengan bandara, ada transfer to bandara juga, hotel yang cocok untuk yang hanya transit aja di jakarta"
"positive", "mantap bersih cari makan dekat di antar ke bandara on time sarapan tersedia mulai pukul 3 pagi recommended"
"positive", "lokasi tempat strategis dan nyaman"
"positive", "saya sangat puas dengan pelayanan dihotelnya"
"negative", "mantap bisa cek-in lebih awal (sebelum jam 12), makanannya sedap dan nyaman banyak variasinya, kamarnya luas dan bersih, layanannya (house keeping, petugas restoran, front office dan semuanya) bagus"
"positive", "hotelnya bersih, breakfast nya enak menunya berfariasi, pelayanannya juga bagus, tapi sayang kok kali ini saya menginap kamarny sudah tidak pakai bethup lagi"
"negative", "kondisi kamar kotor, banyak sarang laba-laba, ada bercak noda di seprai setelah komplain akhirnya dipindah ke kamar yg lain"
"positive", "very good and very nicedekat dengan bandara dan tenang"
"positive", "sangat strategis karena dekat dengan bandara, kamarnya bersih dan nyaman, dekat dengan pusat perbelanjaan"
"positive", "sudah cukup bagus dan memuaskan"
"positive", "pelayanannya cepat, lokasi strategis"
"positive", "cukup puas, sesuai dengan haraga yang dibayar"
"positive", "hotelnya cukup bagus dan nyaman"
"positive", "favorite, mantap, bersih, complete"
"positive", "pelayanan dari front office nya baik dan ramah serta cepat"
"negative", "wifi kurang lancaruntung bawa mifi sendiri"
"positive", "hotel cukup nyaman sebagai tempat untuk beristirahat"
"negative", "saya menginap di big hotel selama 3 malam, pas hari ke-3 ac tidak dingin & bocor rom boy bersihin kamar ala kadarnya, masih ada sisa tissue dan rambut yang tidak disapu, overall memuaskan"
"positive", "pelayanan sesuai dengan kelasnya, hotel berbintang 3 sangat rekomended"
"negative", "handuknya tidak bersih, sudah tidak pantas (coklat-coklat)"
"negative", "lokasi kurang strategis dan proses check-in lama"
"positive", "bersih dan elegan, bikin nyaman"
"negative", "kamar mandi masih ada rambut ex tamu sebelumnya yang tersisa, ruangan dekat dengan tempat janitor jadi berisik sekali, servicenya kurang, wifi tidak nyala cepat untuk bisnis kurang baik"
"negative", "hargany terlalu mahal untuk hotel yang tidak ada apa2nya :""( (telp disediakan 1 lantai 1)"
"positive", "enak hotelnya deket ke mall, ada juction khusus pop hotel"
"negative", "pelayannya kurang ramah, breakfastnya kurang enak"
"positive", "saya nyaman tidur di hotel ini"
"positive", "pelayanan bagus dan bersih makanan ok"
"positive", "sangat nyaman,staff yang ramah"
"positive", "lokasi hotel cukup strategis, dekat dengan bandara halim perdana, perkantoran dan pusat perbelanjaan"
"positive", "resik, ramah, nyaman dan menyenangkan"
"negative", "kamarnya seperti kurang diurus tembok kotor dan pecah"
"positive", "saya sudah berkali-kali menginap di whizz hotel dan selalu puas dengan pelayanan nyakamar yang tenang tidak berisik, dan bersih saya akan datang dan menginap kembali ke whizz"
"negative", "melalui traveloka saya pesan kamar yang bukan twin tapi saat check ini di info bahwa kamar yang tersedia hanya twin next time jika sudah tamu sudah pesan kamar single (non twin) dan sudah bayar, jangan di jual ke orang lain receptionist sebaiknya tidak defensif, perlu diajarkan cara handling complaint yang tepat"
"positive", "lokasinya deket banget ama tempat belanja dan makan transportasi juga gampang bgt nemunyadeket halte transjakarta"
"positive", "bersih nyaman & lokasi strategis"
"positive", "gak sabar pengen nginep disini lagi"
"positive", "langganan menginap untuk perjalanan dinas ke kantor pusat pupuk indonesia"
"negative", "disegn kamarnya biasa saja, tidak trllu modern biaya parkir agak mahal tidak ada taman atau fasilitas hotel untuk jalan2 di luar kamar"
"negative", "kamarnya tidak bersih toiletnya tersumbatpipa wastafel bocor saat itu saya menginap di kamar nomor 432"
"positive", "bagus, tempatnya terjangkau dari pusat bisnis"
"positive", "sesuailah pelayanan dengan tarif"
"positive", "mudah diakses, dekat pusat perbelanjaan"
"negative", "telepon rusak, ac kurang dingin, staf security kurang sigap dan tidak ramah, room boy kurang bersih dan kurang rapi saat mbersihkan kamar"
"positive", "suasana nyaman, aman, fasilitas mendukung dan makanan memuaskan"
"negative", "pertama datang tidak ada petugas bellboy yang menyambut koper jumbo saya dan 2 tas jinjingan sehingga saya harus membawanya sendiri ke dalam loby cek in dilayani petugas baru wlwpun sambil dibimbing seniornya namun prosesnya jadi lama ac di kamar yang kami tempati kamar 1102 kurang dingin bau apek exhaust di kamar mandi kurang bagus sehingga agak pengap interior kamar mesti dipersegar tampilannya kolam renang jauh karena menumpang fasilitas sultan residences untuk ke mall terdekat harus naik taksi minimarket terdekat ada di sultan residences yang menghibur kami : sarapannya yang banyak variasi dan rasanya enak ruangan luas bed kingsize petugas ramah air keran dan shower besar kamar mandi luas dan bersih dekat gbk sehingga bisa puas jogging lokasi sebenarnya strategis namun tidak dalam jangkauan jalan kaki ke tempat makan atau mall harus dengan kendaraan"
"positive", "secara umum memuaskan, kebersihan perlu ditingkatkan supaya tidak terkesan hotel tua"
"positive", "pelayanannya serta keramahtamahannya angkat topi mulai dari bawah sampai diatas di lounge dll top bgt thanksfully dan greatfully buat mbak ""anis listiana"", mksh buat pelayanan dan keramahannya"
"positive", "lumayan enak san nyaman serta pelayanan yang cukup snagat ramah"
"positive", "bagus suasana nyaman, breakfastnya enak-enak"
"positive", "bersih, dan hotel menyatu dengan mall, memudahkan akses untuk shoping"
"positive", "letaknya strategis,dekat pusat belanja dan makanannya oke"
"positive", "bersih dan nyaman strategis tempatnya"
"positive", "sangat memuaskan secara keseluruhan"
"positive", "murah tapi tidak murahan, lokasi strategis"
"positive", "nice hotel unik, bersih, ramah"
"positive", "hotel minimalis tapi bersih nyaman dan strategis dari stasiun dan pusat kota, transportasi mudah pelayanan ramah"
"positive", "lokasi strategis, bersih, lucu dekorasi pintu kamarnya"
"positive", "hotelnya baru, kamar nyaman dan bersih"
"negative", "tempat tidurnya kurang nyaman,terdengan suara-suara dari luar yang terdengar ke dalam"
"negative", "pelayanan kamar kurang memuaskan jika ada kompain, ruangan kamar tidak dibersihkan dengan sempurna, handuk tidak diganti, yang paling buat tidak nyaman security yang terlalu galak dan kurang ramah kepada setiap pengunjung yang datang menggunakan kendaraan"
"positive", "menyenangkan, bersih, staff ramah, pelayanan cepat"
"negative", "lokasi kurang strategis karena agak jauh kemana-mana bila ditempuh dengan berjalan kaki"
"positive", "lumayan okehotel yang tenang bersihmakanan enak"
"positive", "tempatnya nyaman dan enak banget"
"positive", "sudah sangat baik, tingkatkan lagi pelayanannya"
"positive", "kamar bagus, tenang, nyaman sarapan sangat bervariasi top! "
